starter_word,failed,tries_6,tries_5,tries_4,tries_3,tries_2,tries_1,total_games,success_rate,avg_tries
TEARY,0,1,7,51,35,6,0,100,100.0,3.62
PRONE,0,0,7,53,36,4,0,100,100.0,3.63
PANEL,0,0,7,54,35,4,0,100,100.0,3.64
POINT,0,1,7,50,39,3,0,100,100.0,3.64
TRADE,0,0,10,48,38,4,0,100,100.0,3.64
TRIPE,0,1,10,44,42,3,0,100,100.0,3.64
TRACE,0,2,10,45,38,4,1,100,100.0,3.65
TRICE,0,0,12,46,37,5,0,100,100.0,3.65
DRONE,0,0,12,47,37,3,1,100,100.0,3.66
PAINT,0,1,7,54,33,5,0,100,100.0,3.66
CREPT,0,1,9,48,41,0,1,100,100.0,3.67
CRISP,0,0,9,50,40,1,0,100,100.0,3.67
RESIN,0,0,12,44,43,1,0,100,100.0,3.67
PARTY,0,1,7,54,35,3,0,100,100.0,3.68
PRIME,0,1,7,53,37,2,0,100,100.0,3.68
SNARL,0,3,8,47,38,4,0,100,100.0,3.68
SPACE,0,0,8,56,32,4,0,100,100.0,3.68
TREND,0,0,10,51,36,3,0,100,100.0,3.68
ARGUE,0,1,11,48,36,4,0,100,100.0,3.69
CRATE,0,2,9,49,36,4,0,100,100.0,3.69
CURSE,0,2,9,47,40,2,0,100,100.0,3.69
ERUPT,0,1,9,53,32,5,0,100,100.0,3.69
GRIPE,0,1,13,42,42,2,0,100,100.0,3.69
PEARL,0,2,8,49,39,2,0,100,100.0,3.69
PRICE,0,1,11,48,36,4,0,100,100.0,3.69
PRIDE,0,1,10,49,37,3,0,100,100.0,3.69
TRASH,0,1,8,50,41,0,0,100,100.0,3.69
TRULY,0,2,8,48,41,1,0,100,100.0,3.69
CREST,0,0,11,49,39,1,0,100,100.0,3.7
IRONY,0,2,7,53,35,3,0,100,100.0,3.7
PLANT,0,1,9,52,35,3,0,100,100.0,3.7
POLAR,0,0,9,56,31,4,0,100,100.0,3.7
PRINT,0,2,10,46,40,2,0,100,100.0,3.7
SNORT,0,1,8,54,34,3,0,100,100.0,3.7
SPATE,0,0,10,53,34,3,0,100,100.0,3.7
SPIEL,0,1,9,52,35,3,0,100,100.0,3.7
TROPE,0,1,8,54,35,1,1,100,100.0,3.7
ACUTE,0,1,6,58,33,2,0,100,100.0,3.71
CORNY,0,1,11,48,38,2,0,100,100.0,3.71
CRAVE,0,0,8,56,35,1,0,100,100.0,3.71
GROIN,0,3,6,54,33,4,0,100,100.0,3.71
PROSE,0,0,11,51,36,2,0,100,100.0,3.71
SAINT,0,1,10,51,35,3,0,100,100.0,3.71
SPITE,0,0,9,54,36,1,0,100,100.0,3.71
SPORT,0,0,13,49,34,4,0,100,100.0,3.71
SPURT,0,0,16,44,35,5,0,100,100.0,3.71
PROUD,0,1,9,54,33,3,0,100,100.0,3.72
PRUNE,0,1,6,62,27,3,1,100,100.0,3.72
ROUND,0,2,9,50,37,2,0,100,100.0,3.72
SUITE,0,0,13,48,37,2,0,100,100.0,3.72
TALON,0,1,11,50,35,3,0,100,100.0,3.72
TRACK,0,0,13,50,33,4,0,100,100.0,3.72
TRAIL,0,1,11,49,37,2,0,100,100.0,3.72
BARGE,0,2,8,53,35,2,0,100,100.0,3.73
BREAD,0,0,11,52,36,1,0,100,100.0,3.73
BRINE,0,0,12,49,39,0,0,100,100.0,3.73
BRUTE,0,1,13,49,32,5,0,100,100.0,3.73
CHART,0,1,13,47,36,3,0,100,100.0,3.73
CRONE,0,0,9,56,34,1,0,100,100.0,3.73
GIANT,0,2,14,44,35,5,0,100,100.0,3.73
PLAIT,0,2,11,47,38,2,0,100,100.0,3.73
PRICK,0,0,14,47,37,2,0,100,100.0,3.73
ROGUE,0,1,12,50,33,4,0,100,100.0,3.73
SCOPE,0,0,8,60,29,3,0,100,100.0,3.73
SINCE,0,1,11,50,36,2,0,100,100.0,3.73
SLOPE,0,0,10,56,31,3,0,100,100.0,3.73
SNARE,0,2,10,50,35,3,0,100,100.0,3.73
SPARE,0,1,10,53,33,3,0,100,100.0,3.73
SPOUT,0,1,9,54,34,2,0,100,100.0,3.73
AGILE,0,2,6,61,26,5,0,100,100.0,3.74
BRIDE,0,0,12,53,32,3,0,100,100.0,3.74
CADET,0,2,10,53,30,5,0,100,100.0,3.74
CAPER,0,0,9,59,29,3,0,100,100.0,3.74
COAST,0,1,10,52,36,1,0,100,100.0,3.74
CREPE,0,2,12,47,36,3,0,100,100.0,3.74
CRIMP,0,1,9,55,33,2,0,100,100.0,3.74
CRYPT,0,1,13,47,37,2,0,100,100.0,3.74
GRACE,0,2,10,49,38,1,0,100,100.0,3.74
IRATE,0,1,7,57,35,0,0,100,100.0,3.74
LUNAR,0,2,6,57,34,1,0,100,100.0,3.74
MEANT,0,1,12,50,34,3,0,100,100.0,3.74
PINEY,0,0,10,56,32,2,0,100,100.0,3.74
PLATE,0,0,8,59,32,1,0,100,100.0,3.74
SPLAT,0,1,12,49,36,2,0,100,100.0,3.74
STAIN,0,1,11,51,35,2,0,100,100.0,3.74
STONE,0,0,10,54,36,0,0,100,100.0,3.74
TIMER,0,1,9,55,33,2,0,100,100.0,3.74
WORST,0,0,6,63,30,1,0,100,100.0,3.74
COURT,0,1,16,42,39,2,0,100,100.0,3.75
DEPOT,0,0,9,60,28,3,0,100,100.0,3.75
DIARY,0,1,13,49,34,3,0,100,100.0,3.75
DRIVE,0,0,13,51,34,2,0,100,100.0,3.75
GRIME,0,1,19,38,38,4,0,100,100.0,3.75
GRUEL,0,1,11,51,36,1,0,100,100.0,3.75
MOURN,0,1,12,48,39,0,0,100,100.0,3.75
PIETY,0,1,12,49,37,1,0,100,100.0,3.75
PINTO,0,2,9,53,34,2,0,100,100.0,3.75
POISE,0,0,10,56,33,1,0,100,100.0,3.75
PRONG,0,2,11,49,36,2,0,100,100.0,3.75
SCORE,0,1,13,49,34,3,0,100,100.0,3.75
SMITE,0,1,13,50,32,4,0,100,100.0,3.75
SOLAR,0,1,6,61,31,1,0,100,100.0,3.75
SPELT,0,0,10,57,31,2,0,100,100.0,3.75
SPIRE,0,1,12,50,35,2,0,100,100.0,3.75
STALE,0,0,7,61,32,0,0,100,100.0,3.75
TAPER,0,0,11,55,32,2,0,100,100.0,3.75
TEMPO,0,0,11,55,32,2,0,100,100.0,3.75
THORN,0,0,12,52,35,1,0,100,100.0,3.75
TILDE,0,0,10,58,29,3,0,100,100.0,3.75
TOPIC,0,1,8,59,29,3,0,100,100.0,3.75
BAGEL,0,3,9,53,31,4,0,100,100.0,3.76
BORNE,0,1,10,54,34,1,0,100,100.0,3.76
CARVE,0,0,11,56,31,2,0,100,100.0,3.76
COUNT,0,1,12,50,36,1,0,100,100.0,3.76
DECRY,0,2,13,48,33,4,0,100,100.0,3.76
DINER,0,1,12,53,30,4,0,100,100.0,3.76
DONUT,0,2,11,51,33,3,0,100,100.0,3.76
FIRST,0,1,13,48,37,1,0,100,100.0,3.76
FROST,0,0,12,52,36,0,0,100,100.0,3.76
GRADE,0,1,12,51,34,2,0,100,100.0,3.76
GRANT,0,2,10,54,30,4,0,100,100.0,3.76
GRIND,0,2,14,47,32,5,0,100,100.0,3.76
LAPSE,0,1,8,57,34,0,0,100,100.0,3.76
LINER,0,2,9,55,31,3,0,100,100.0,3.76
MERIT,0,1,10,56,30,3,0,100,100.0,3.76
NURSE,0,1,14,49,32,4,0,100,100.0,3.76
PEDAL,0,0,8,61,30,1,0,100,100.0,3.76
PHASE,0,1,8,58,32,1,0,100,100.0,3.76
PITCH,0,1,13,48,37,1,0,100,100.0,3.76
PRIOR,0,1,12,53,30,4,0,100,100.0,3.76
RECAP,0,1,9,59,27,4,0,100,100.0,3.76
ROBIN,0,1,10,55,32,2,0,100,100.0,3.76
ROUGE,0,1,13,49,35,2,0,100,100.0,3.76
ROUSE,0,0,13,52,33,2,0,100,100.0,3.76
SHINE,0,1,10,54,34,1,0,100,100.0,3.76
SHIRE,0,1,15,44,39,1,0,100,100.0,3.76
SLATE,0,0,10,56,34,0,0,100,100.0,3.76
SPICE,0,0,12,53,34,1,0,100,100.0,3.76
SPRIG,0,1,14,47,36,2,0,100,100.0,3.76
STORM,0,0,10,58,30,2,0,100,100.0,3.76
TABLE,0,0,10,58,30,2,0,100,100.0,3.76
TAPIR,0,0,14,51,32,3,0,100,100.0,3.76
TIGER,0,2,9,55,31,3,0,100,100.0,3.76
TRIAD,0,0,13,52,33,2,0,100,100.0,3.76
AGENT,0,0,12,56,30,1,1,100,100.0,3.77
APTLY,0,0,19,40,40,1,0,100,100.0,3.77
BLARE,0,2,10,52,35,1,0,100,100.0,3.77
BLOND,0,0,14,53,29,4,0,100,100.0,3.77
CRAFT,0,1,9,56,34,0,0,100,100.0,3.77
CRANK,0,0,11,57,30,2,0,100,100.0,3.77
DIRGE,0,1,15,47,34,3,0,100,100.0,3.77
FAINT,0,1,12,53,31,3,0,100,100.0,3.77
GLOAT,0,2,11,51,34,2,0,100,100.0,3.77
GRAIL,0,1,9,59,29,1,1,100,100.0,3.77
LEAPT,0,0,8,63,27,2,0,100,100.0,3.77
LEARN,0,3,6,58,31,2,0,100,100.0,3.77
LOSER,0,0,10,58,31,1,0,100,100.0,3.77
MOIST,0,2,12,53,28,4,1,100,100.0,3.77
MORAL,0,0,10,58,31,1,0,100,100.0,3.77
NOISE,0,1,15,46,36,2,0,100,100.0,3.77
PATIO,0,2,11,51,34,2,0,100,100.0,3.77
PEACH,0,1,11,56,28,4,0,100,100.0,3.77
PROVE,0,0,16,49,31,4,0,100,100.0,3.77
PURGE,0,0,12,55,31,2,0,100,100.0,3.77
RIDGE,0,1,11,53,34,1,0,100,100.0,3.77
SCONE,0,1,12,51,35,1,0,100,100.0,3.77
SPENT,0,1,13,51,32,3,0,100,100.0,3.77
SPINE,0,1,14,48,36,0,1,100,100.0,3.77
START,0,2,7,57,34,0,0,100,100.0,3.77
SUPER,0,0,18,44,35,3,0,100,100.0,3.77
TERSE,0,0,13,53,32,2,0,100,100.0,3.77
THIRD,0,0,17,46,34,3,0,100,100.0,3.77
TIDAL,0,0,16,47,35,2,0,100,100.0,3.77
TORCH,0,0,16,48,33,3,0,100,100.0,3.77
TRYST,0,1,11,53,34,1,0,100,100.0,3.77
WRITE,0,1,6,63,29,1,0,100,100.0,3.77
YEAST,0,0,12,55,31,2,0,100,100.0,3.77
ALONE,0,1,11,56,29,3,0,100,100.0,3.78
ARTSY,0,1,9,59,29,2,0,100,100.0,3.78
CAMEL,0,1,12,53,32,2,0,100,100.0,3.78
CHARD,0,0,13,55,29,3,0,100,100.0,3.78
CHORE,0,0,13,54,31,2,0,100,100.0,3.78
CRANE,0,2,12,49,36,1,0,100,100.0,3.78
CRUST,0,1,15,47,35,2,0,100,100.0,3.78
ENACT,0,1,13,52,31,3,0,100,100.0,3.78
FILET,0,1,9,59,29,2,0,100,100.0,3.78
FLIRT,0,1,11,54,33,1,0,100,100.0,3.78
GRIMY,0,0,17,48,32,2,1,100,100.0,3.78
GROUP,0,2,13,48,35,2,0,100,100.0,3.78
HOUND,0,0,15,50,33,2,0,100,100.0,3.78
IMPEL,0,0,10,60,28,2,0,100,100.0,3.78
NOBLE,0,1,12,53,32,2,0,100,100.0,3.78
NORTH,0,2,8,58,30,2,0,100,100.0,3.78
PANIC,0,1,10,57,31,0,1,100,100.0,3.78
PIANO,0,1,12,53,32,2,0,100,100.0,3.78
PILOT,0,1,12,54,31,1,1,100,100.0,3.78
PREEN,0,1,16,45,36,2,0,100,100.0,3.78
PROBE,0,1,14,51,30,4,0,100,100.0,3.78
RANGE,0,2,7,58,33,0,0,100,100.0,3.78
REACT,0,1,14,52,28,5,0,100,100.0,3.78
SALTY,0,2,7,60,29,2,0,100,100.0,3.78
SCANT,0,2,11,52,33,2,0,100,100.0,3.78
SCOUT,0,0,14,52,32,2,0,100,100.0,3.78
SHARP,0,1,10,57,30,2,0,100,100.0,3.78
SHOUT,0,0,16,48,35,0,1,100,100.0,3.78
STEAD,0,0,12,57,28,3,0,100,100.0,3.78
TEPID,0,1,9,61,26,2,1,100,100.0,3.78
THEIR,0,1,13,52,31,3,0,100,100.0,3.78
TONIC,0,1,11,55,31,2,0,100,100.0,3.78
ADEPT,0,1,12,54,31,2,0,100,100.0,3.79
CANOE,0,1,12,55,29,3,0,100,100.0,3.79
CAUSE,0,2,7,60,30,1,0,100,100.0,3.79
CHORD,0,0,19,46,30,5,0,100,100.0,3.79
CRAMP,0,0,9,65,23,2,1,100,100.0,3.79
CREAM,0,2,10,58,26,3,1,100,100.0,3.79
DECAL,0,0,15,50,34,1,0,100,100.0,3.79
DREAM,0,0,14,54,29,3,0,100,100.0,3.79
FEAST,0,0,10,60,29,1,0,100,100.0,3.79
FROND,0,1,13,53,30,3,0,100,100.0,3.79
GLAND,0,0,17,49,30,4,0,100,100.0,3.79
GRAIN,0,1,17,45,34,3,0,100,100.0,3.79
GRATE,0,3,7,57,32,1,0,100,100.0,3.79
GREET,0,4,9,51,34,2,0,100,100.0,3.79
GUEST,0,2,14,48,33,3,0,100,100.0,3.79
ISLET,0,1,11,55,32,1,0,100,100.0,3.79
LARGE,0,2,10,57,27,4,0,100,100.0,3.79
NAVEL,0,0,14,56,25,5,0,100,100.0,3.79
OCEAN,0,2,5,66,24,3,0,100,100.0,3.79
PINKY,0,1,14,50,33,2,0,100,100.0,3.79
PLEAT,0,1,12,54,31,2,0,100,100.0,3.79
PRIMO,0,1,14,49,35,1,0,100,100.0,3.79
REACH,0,0,9,65,22,4,0,100,100.0,3.79
RUSTY,0,2,10,53,35,0,0,100,100.0,3.79
SHAPE,0,1,9,60,29,0,1,100,100.0,3.79
SHARE,0,0,14,51,35,0,0,100,100.0,3.79
SLICE,0,1,14,50,33,2,0,100,100.0,3.79
SNOUT,0,0,13,55,30,2,0,100,100.0,3.79
STORE,0,0,14,54,29,3,0,100,100.0,3.79
TARDY,0,1,10,57,31,1,0,100,100.0,3.79
ALERT,0,0,15,51,33,1,0,100,100.0,3.8
BEAST,0,0,13,56,29,2,0,100,100.0,3.8
BRASH,0,1,9,59,31,0,0,100,100.0,3.8
CARAT,0,1,15,50,31,3,0,100,100.0,3.8
CATER,0,1,15,49,33,2,0,100,100.0,3.8
CEDAR,0,1,10,61,24,4,0,100,100.0,3.8
CHUTE,0,0,17,48,33,2,0,100,100.0,3.8
DENIM,0,1,14,53,28,4,0,100,100.0,3.8
DISCO,0,1,16,48,32,3,0,100,100.0,3.8
DRAWN,0,1,6,66,26,1,0,100,100.0,3.8
FERAL,0,2,10,57,28,3,0,100,100.0,3.8
GRASP,0,1,13,54,29,3,0,100,100.0,3.8
LASER,0,2,6,63,28,1,0,100,100.0,3.8
RAPID,0,2,11,54,31,2,0,100,100.0,3.8
RAYON,0,1,9,60,29,1,0,100,100.0,3.8
RISEN,0,0,15,51,33,1,0,100,100.0,3.8
ROUTE,0,1,7,65,25,2,0,100,100.0,3.8
SHORN,0,0,13,58,25,4,0,100,100.0,3.8
SOLID,0,0,15,51,33,1,0,100,100.0,3.8
SPEAR,0,1,9,62,25,3,0,100,100.0,3.8
STOLE,0,1,10,57,32,0,0,100,100.0,3.8
STORY,0,0,16,51,31,1,1,100,100.0,3.8
THERE,0,0,11,60,28,0,1,100,100.0,3.8
TIPSY,0,2,13,48,37,0,0,100,100.0,3.8
TODAY,0,1,12,54,32,1,0,100,100.0,3.8
TRACT,0,1,14,51,32,2,0,100,100.0,3.8
TRAIN,0,2,11,54,31,2,0,100,100.0,3.8
TROVE,0,0,12,58,28,2,0,100,100.0,3.8
ULTRA,0,1,9,63,23,4,0,100,100.0,3.8
ADORE,0,0,15,55,27,2,1,100,100.0,3.81
ANGEL,0,2,11,59,22,6,0,100,100.0,3.81
ANGLE,0,2,11,58,24,5,0,100,100.0,3.81
BERTH,0,1,13,52,34,0,0,100,100.0,3.81
BINGE,0,1,15,51,30,3,0,100,100.0,3.81
CHANT,0,1,15,52,28,4,0,100,100.0,3.81
CHEST,0,0,17,48,34,1,0,100,100.0,3.81
CHOSE,0,0,12,57,31,0,0,100,100.0,3.81
CIDER,0,3,9,57,28,3,0,100,100.0,3.81
DEATH,0,0,9,65,24,2,0,100,100.0,3.81
DEPTH,0,0,12,59,27,2,0,100,100.0,3.81
DRAIN,0,1,14,52,31,2,0,100,100.0,3.81
FRANK,0,0,9,64,26,1,0,100,100.0,3.81
FRIED,0,1,11,57,30,1,0,100,100.0,3.81
GAUNT,0,2,13,52,30,3,0,100,100.0,3.81
GOLEM,0,0,16,51,32,0,1,100,100.0,3.81
HEART,0,0,13,57,28,2,0,100,100.0,3.81
HEIST,0,1,12,55,31,1,0,100,100.0,3.81
INTRO,0,1,11,57,30,1,0,100,100.0,3.81
LAGER,0,2,13,54,26,5,0,100,100.0,3.81
LODGE,0,0,18,47,33,2,0,100,100.0,3.81
LOUSE,0,1,14,52,31,2,0,100,100.0,3.81
METAL,0,0,15,51,34,0,0,100,100.0,3.81
NERDY,0,1,14,50,35,0,0,100,100.0,3.81
PATCH,0,0,17,50,30,3,0,100,100.0,3.81
PROWL,0,1,10,59,29,1,0,100,100.0,3.81
QUOTE,0,1,14,53,29,3,0,100,100.0,3.81
RADIO,0,0,16,50,33,1,0,100,100.0,3.81
RAISE,0,2,9,58,30,1,0,100,100.0,3.81
RETCH,0,0,13,57,28,2,0,100,100.0,3.81
SCENT,0,2,16,45,35,2,0,100,100.0,3.81
SCOUR,0,0,20,45,31,4,0,100,100.0,3.81
SMILE,0,0,13,57,28,2,0,100,100.0,3.81
SNAIL,0,3,10,56,27,4,0,100,100.0,3.81
SPADE,0,0,10,63,25,2,0,100,100.0,3.81
STONY,0,1,15,51,30,3,0,100,100.0,3.81
SURLY,0,1,15,49,34,1,0,100,100.0,3.81
TITLE,0,1,11,58,28,2,0,100,100.0,3.81
TREAT,0,1,13,54,30,2,0,100,100.0,3.81
TROOP,0,1,12,56,29,2,0,100,100.0,3.81
VOICE,0,0,14,54,31,1,0,100,100.0,3.81
WRIST,0,1,15,50,32,2,0,100,100.0,3.81
ATONE,0,1,10,61,26,2,0,100,100.0,3.82
AVERT,0,1,13,55,29,2,0,100,100.0,3.82
BASTE,0,0,14,54,32,0,0,100,100.0,3.82
BLAND,0,2,10,57,30,1,0,100,100.0,3.82
BRIEF,0,2,13,52,31,2,0,100,100.0,3.82
CARGO,0,2,11,55,31,1,0,100,100.0,3.82
CHARM,0,3,10,57,26,4,0,100,100.0,3.82
CIGAR,0,1,15,50,33,1,0,100,100.0,3.82
COVER,0,0,13,57,29,1,0,100,100.0,3.82
DEBUT,0,1,14,56,25,3,1,100,100.0,3.82
DICEY,0,0,12,62,22,4,0,100,100.0,3.82
FLOUT,0,1,12,57,28,2,0,100,100.0,3.82
GLEAM,0,1,14,54,28,3,0,100,100.0,3.82
GRIEF,0,2,13,57,22,5,1,100,100.0,3.82
GROUT,0,2,17,44,35,2,0,100,100.0,3.82
GUARD,0,1,14,53,30,2,0,100,100.0,3.82
GUILE,0,2,9,63,21,5,0,100,100.0,3.82
HATER,0,0,14,55,30,1,0,100,100.0,3.82
MATEY,0,1,15,53,27,4,0,100,100.0,3.82
MOLAR,0,0,12,59,28,1,0,100,100.0,3.82
ONSET,0,1,12,56,30,1,0,100,100.0,3.82
ORGAN,0,2,13,52,31,2,0,100,100.0,3.82
OUNCE,0,2,15,47,35,1,0,100,100.0,3.82
PAUSE,0,1,16,50,30,3,0,100,100.0,3.82
PIPER,0,0,18,48,32,2,0,100,100.0,3.82
PITHY,0,0,19,45,35,1,0,100,100.0,3.82
PLACE,0,1,16,48,34,1,0,100,100.0,3.82
POUND,0,0,19,46,33,2,0,100,100.0,3.82
STARE,0,0,15,53,31,1,0,100,100.0,3.82
STRAP,0,0,14,57,27,1,1,100,100.0,3.82
TROUT,0,1,18,44,36,1,0,100,100.0,3.82
UNTIE,0,1,11,58,29,1,0,100,100.0,3.82
VALET,0,0,11,64,21,4,0,100,100.0,3.82
ACORN,0,3,10,58,26,2,1,100,100.0,3.83
AISLE,0,1,9,63,26,1,0,100,100.0,3.83
ALIEN,0,1,12,59,26,1,1,100,100.0,3.83
AUDIT,0,1,17,50,28,4,0,100,100.0,3.83
CHAIN,0,1,12,58,27,2,0,100,100.0,3.83
CHASE,0,1,11,60,26,2,0,100,100.0,3.83
CHEAP,0,0,16,54,27,3,0,100,100.0,3.83
COVET,0,0,12,60,27,1,0,100,100.0,3.83
CRUMB,0,2,15,51,28,4,0,100,100.0,3.83
DATUM,0,1,15,53,28,3,0,100,100.0,3.83
DOPEY,0,0,15,54,30,1,0,100,100.0,3.83
DRINK,0,1,16,50,31,2,0,100,100.0,3.83
DROVE,0,0,14,59,23,4,0,100,100.0,3.83
EMPTY,0,2,13,52,32,1,0,100,100.0,3.83
FAULT,0,1,13,55,30,1,0,100,100.0,3.83
FORTE,0,1,11,59,28,1,0,100,100.0,3.83
FORTY,0,1,12,58,27,2,0,100,100.0,3.83
FRAIL,0,1,10,63,24,1,1,100,100.0,3.83
FRONT,0,3,14,46,37,0,0,100,100.0,3.83
GLIDE,0,0,19,51,25,4,1,100,100.0,3.83
GLORY,0,1,19,45,32,3,0,100,100.0,3.83
INEPT,0,0,13,58,28,1,0,100,100.0,3.83
INTER,0,1,11,58,30,0,0,100,100.0,3.83
LABOR,0,1,7,66,26,0,0,100,100.0,3.83
LEASH,0,1,7,66,26,0,0,100,100.0,3.83
LITHE,0,1,14,53,31,1,0,100,100.0,3.83
LIVER,0,0,13,59,26,2,0,100,100.0,3.83
MURAL,0,1,14,52,33,0,0,100,100.0,3.83
PARRY,0,1,14,52,33,0,0,100,100.0,3.83
PERCH,0,0,16,53,29,2,0,100,100.0,3.83
PINCH,0,2,15,48,34,1,0,100,100.0,3.83
REBUT,0,1,11,60,26,2,0,100,100.0,3.83
RIPER,0,0,18,48,33,1,0,100,100.0,3.83
ROYAL,0,1,11,60,26,2,0,100,100.0,3.83
SCARE,0,1,13,55,30,1,0,100,100.0,3.83
SCORN,0,3,11,54,30,2,0,100,100.0,3.83
SCRUM,0,1,17,48,32,2,0,100,100.0,3.83
SHARD,0,0,13,58,28,1,0,100,100.0,3.83
SHRUG,0,0,20,47,30,2,1,100,100.0,3.83
SMELT,0,1,14,53,31,1,0,100,100.0,3.83
SPICY,0,2,11,55,32,0,0,100,100.0,3.83
STAIR,0,1,13,55,30,1,0,100,100.0,3.83
SWIRL,0,1,12,56,31,0,0,100,100.0,3.83
TAKEN,0,0,13,59,26,2,0,100,100.0,3.83
THOSE,0,0,12,60,27,1,0,100,100.0,3.83
THREE,0,0,11,62,26,1,0,100,100.0,3.83
TRITE,0,1,13,58,25,2,1,100,100.0,3.83
TRUST,0,0,19,47,32,2,0,100,100.0,3.83
TURBO,0,1,14,55,27,3,0,100,100.0,3.83
WEIRD,0,0,16,54,27,3,0,100,100.0,3.83
ADAPT,0,1,14,57,24,4,0,100,100.0,3.84
ASCOT,0,2,13,55,27,3,0,100,100.0,3.84
BERET,0,2,11,58,27,2,0,100,100.0,3.84
CLEAN,0,2,13,53,31,1,0,100,100.0,3.84
CLONE,0,1,13,55,31,0,0,100,100.0,3.84
COWER,0,1,11,60,27,1,0,100,100.0,3.84
FLORA,0,3,9,59,27,2,0,100,100.0,3.84
GENRE,0,2,16,46,36,0,0,100,100.0,3.84
GREED,0,0,17,52,29,2,0,100,100.0,3.84
GRIFT,0,2,16,51,26,5,0,100,100.0,3.84
GROVE,0,0,17,51,31,1,0,100,100.0,3.84
HEARD,0,0,13,60,25,2,0,100,100.0,3.84
INERT,0,1,13,57,27,2,0,100,100.0,3.84
INPUT,0,1,14,53,32,0,0,100,100.0,3.84
LAYER,0,2,7,68,20,2,1,100,100.0,3.84
LUNGE,0,2,13,52,33,0,0,100,100.0,3.84
MANOR,0,0,15,54,31,0,0,100,100.0,3.84
MEDAL,0,0,12,63,22,3,0,100,100.0,3.84
OUTER,0,0,13,61,24,1,1,100,100.0,3.84
OVERT,0,0,12,63,22,3,0,100,100.0,3.84
POKER,0,0,15,57,25,3,0,100,100.0,3.84
PORCH,0,0,21,45,32,1,1,100,100.0,3.84
PRIMP,0,1,14,55,28,2,0,100,100.0,3.84
PRIZE,0,2,15,50,31,2,0,100,100.0,3.84
RAMEN,0,0,13,58,29,0,0,100,100.0,3.84
REALM,0,1,14,55,28,2,0,100,100.0,3.84
REBUS,0,0,12,62,24,2,0,100,100.0,3.84
RIGHT,0,1,14,54,30,1,0,100,100.0,3.84
SERUM,0,2,19,42,36,0,1,100,100.0,3.84
SHEAR,0,1,14,54,30,1,0,100,100.0,3.84
SKATE,0,0,10,66,22,2,0,100,100.0,3.84
SOUND,0,1,21,41,35,2,0,100,100.0,3.84
SPARK,0,1,15,53,29,2,0,100,100.0,3.84
SPRAY,0,1,17,49,31,2,0,100,100.0,3.84
STERN,0,0,17,50,33,0,0,100,100.0,3.84
STING,0,1,19,46,31,3,0,100,100.0,3.84
TIARA,0,2,11,59,26,1,1,100,100.0,3.84
TRAIT,0,1,11,63,22,2,1,100,100.0,3.84
TROLL,0,2,7,64,27,0,0,100,100.0,3.84
UNITE,0,1,10,62,26,1,0,100,100.0,3.84
UNLIT,0,2,11,58,27,2,0,100,100.0,3.84
UNTIL,0,2,11,59,25,3,0,100,100.0,3.84
UPSET,0,0,13,60,25,2,0,100,100.0,3.84
WIDEN,0,0,15,56,27,2,0,100,100.0,3.84
WROTE,0,1,9,63,27,0,0,100,100.0,3.84
YEARN,0,4,12,50,32,2,0,100,100.0,3.84
ADOPT,0,1,16,52,29,2,0,100,100.0,3.85
ALTER,0,1,14,55,29,1,0,100,100.0,3.85
ANODE,0,1,15,55,26,3,0,100,100.0,3.85
BADLY,0,3,10,60,24,2,1,100,100.0,3.85
BOAST,0,1,15,54,28,2,0,100,100.0,3.85
BROTH,0,2,14,51,33,0,0,100,100.0,3.85
CAROL,0,2,15,49,34,0,0,100,100.0,3.85
CLEFT,0,1,15,52,32,0,0,100,100.0,3.85
CREAK,0,0,13,61,24,2,0,100,100.0,3.85
DANCE,0,2,16,51,28,2,1,100,100.0,3.85
DOWRY,0,1,14,56,27,2,0,100,100.0,3.85
FARCE,0,3,10,57,29,1,0,100,100.0,3.85
FLARE,0,1,12,59,27,1,0,100,100.0,3.85
FROWN,0,2,10,59,29,0,0,100,100.0,3.85
GAMER,0,3,14,49,33,1,0,100,100.0,3.85
GIRTH,0,3,17,44,34,2,0,100,100.0,3.85
GONER,0,1,13,58,26,2,0,100,100.0,3.85
GRAPH,0,0,17,54,26,3,0,100,100.0,3.85
MODEL,0,0,18,51,29,2,0,100,100.0,3.85
MOULT,0,1,18,49,29,3,0,100,100.0,3.85
MOUNT,0,1,18,48,31,2,0,100,100.0,3.85
MOUSE,0,0,18,52,27,3,0,100,100.0,3.85
OLIVE,0,0,14,59,25,2,0,100,100.0,3.85
PIOUS,0,1,15,53,30,1,0,100,100.0,3.85
PSALM,0,0,14,57,29,0,0,100,100.0,3.85
RANCH,0,0,12,63,23,2,0,100,100.0,3.85
ROACH,0,1,8,68,21,2,0,100,100.0,3.85
ROUGH,0,2,17,47,32,2,0,100,100.0,3.85
SEDAN,0,1,14,56,27,2,0,100,100.0,3.85
SPELL,0,1,14,57,26,1,1,100,100.0,3.85
SPEND,0,1,20,46,29,4,0,100,100.0,3.85
STAMP,0,0,13,60,26,1,0,100,100.0,3.85
STARK,0,0,12,62,25,1,0,100,100.0,3.85
SUGAR,0,3,11,57,26,3,0,100,100.0,3.85
THYME,0,0,16,55,27,2,0,100,100.0,3.85
TORSO,0,0,13,60,26,1,0,100,100.0,3.85
TWIRL,0,1,14,56,27,2,0,100,100.0,3.85
UNCLE,0,2,12,57,27,2,0,100,100.0,3.85
