starter_word,failed,tries_6,tries_5,tries_4,tries_3,tries_2,tries_1,total_games,success_rate,avg_tries
FOLLY,1,0,15,24,10,0,0,50,98.0,4.1020408163265305
HUNCH,1,1,14,24,9,1,0,50,98.0,4.1020408163265305
TABOO,1,1,13,25,10,0,0,50,98.0,4.1020408163265305
ZEBRA,1,2,10,28,9,0,0,50,98.0,4.1020408163265305
BEEFY,1,1,16,21,10,1,0,50,98.0,4.122448979591836
CLOWN,1,0,13,29,7,0,0,50,98.0,4.122448979591836
COYLY,1,2,13,24,9,1,0,50,98.0,4.122448979591836
FIFTY,1,1,12,28,8,0,0,50,98.0,4.122448979591836
FOLIO,1,0,17,22,9,1,0,50,98.0,4.122448979591836
WEEDY,1,0,14,28,6,1,0,50,98.0,4.122448979591836
ATOLL,1,1,15,23,10,0,0,50,98.0,4.142857142857143
AZURE,1,2,13,24,10,0,0,50,98.0,4.142857142857143
BLISS,1,2,12,26,9,0,0,50,98.0,4.142857142857143
CINCH,1,2,13,24,10,0,0,50,98.0,4.142857142857143
CIRCA,1,1,15,23,10,0,0,50,98.0,4.142857142857143
CYNIC,1,2,12,26,9,0,0,50,98.0,4.142857142857143
JEWEL,1,1,14,26,7,1,0,50,98.0,4.142857142857143
SIXTH,1,1,11,31,6,0,0,50,98.0,4.142857142857143
JOLLY,1,0,18,21,10,0,0,50,98.0,4.163265306122449
DUMMY,1,4,12,22,11,0,0,50,98.0,4.183673469387755
MOMMY,1,2,16,20,11,0,0,50,98.0,4.183673469387755
BONGO,1,3,14,23,9,0,0,50,98.0,4.224489795918367
GOING,1,1,20,19,8,1,0,50,98.0,4.244897959183674
NINJA,1,1,16,28,3,1,0,50,98.0,4.26530612244898
QUEUE,1,2,17,22,8,0,0,50,98.0,4.26530612244898
FOGGY,1,1,20,20,8,0,0,50,98.0,4.285714285714286
GOOFY,1,1,19,22,7,0,0,50,98.0,4.285714285714286
ONION,1,2,18,21,8,0,0,50,98.0,4.285714285714286
JIFFY,1,2,21,18,8,0,0,50,98.0,4.346938775510204
BOOZY,1,2,20,21,6,0,0,50,98.0,4.36734693877551
BOOBY,1,2,21,20,6,0,0,50,98.0,4.387755102040816
AFFIX,1,2,19,25,3,0,0,50,98.0,4.408163265306122
FUZZY,1,1,25,17,6,0,0,50,98.0,4.428571428571429
FLUFF,1,3,25,17,4,0,0,50,98.0,4.551020408163265
